city,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
warszawa,75.0,4.0,,,2017.0,52.166255,21.1776604,13.92,0.0,1.014,2.443,1.832,0.609,1.215,3.551,1.012,condominium,no,no,,no,no,1000000
warszawa,46.2,3.0,9.0,10.0,1969.0,52.20726,20.99942,2.73,20.0,0.154,0.425,0.092,0.224,0.227,0.187,0.079,condominium,no,no,yes,no,yes,769000
warszawa,44.96,2.0,,7.0,2023.0,52.19314,20.93252,6.47,1.0,1.132,1.812,1.325,0.463,0.503,3.354,0.772,condominium,no,no,yes,yes,no,880000
warszawa,33.82,1.0,5.0,10.0,2017.0,52.23291865,20.96879935,2.37,33.0,0.35,0.27,0.192,0.344,0.106,1.747,0.086,condominium,yes,yes,yes,no,no,880000
warszawa,49.0,2.0,3.0,3.0,2005.0,52.3129107,20.9649504,9.4,11.0,0.408,1.044,0.121,0.298,0.097,0.824,0.242,condominium,yes,yes,no,no,no,758000
warszawa,63.0,3.0,7.0,8.0,2023.0,52.3166,20.96922,9.72,15.0,0.589,0.571,0.431,0.391,0.142,1.15,0.298,condominium,no,yes,yes,no,no,980000
warszawa,61.0,3.0,6.0,12.0,1982.0,52.32022,21.03253,10.04,3.0,0.437,3.399,1.227,0.675,0.293,4.833,0.351,cooperative,yes,yes,yes,no,yes,735000
warszawa,33.26,2.0,5.0,5.0,2020.0,52.1828485447668,21.0187480237597,5.53,17.0,0.166,0.363,0.071,0.118,0.173,1.479,0.261,condominium,yes,no,yes,no,no,990000
warszawa,37.4,2.0,4.0,4.0,2002.0,52.27005,20.93913,6.12,11.0,0.265,0.62,0.492,0.057,0.445,0.809,0.04,condominium,no,no,no,yes,no,674000
warszawa,59.6,3.0,8.0,17.0,1982.0,52.28953,21.03046,6.68,21.0,0.24,0.134,0.061,0.324,0.062,2.585,0.035,condominium,no,no,yes,no,yes,880000
warszawa,69.1,3.0,4.0,4.0,2013.0,52.1560508,21.07368708,9.68,13.0,0.347,1.241,0.576,0.402,0.348,1.547,0.069,condominium,yes,no,yes,no,yes,1475000
warszawa,43.3,2.0,3.0,5.0,1955.0,52.19355,21.0237,4.46,23.0,0.136,0.295,0.662,0.098,0.095,1.395,0.33,condominium,no,no,yes,no,yes,979000
warszawa,44.0,3.0,1.0,4.0,,52.2432615808007,21.0053910347528,1.29,37.0,0.165,0.432,0.103,0.068,0.044,0.535,0.162,condominium,no,yes,no,no,yes,945000
warszawa,43.28,2.0,2.0,7.0,2023.0,52.27845,21.01073,5.22,1.0,0.684,1.73,1.513,1.042,0.98,1.091,0.277,condominium,no,yes,yes,yes,no,744416
warszawa,37.0,2.0,9.0,10.0,1980.0,52.18301,21.05834,6.58,16.0,0.153,1.0,0.399,0.135,0.447,3.645,0.195,condominium,no,yes,yes,no,yes,698950
warszawa,43.24,2.0,2.0,7.0,2023.0,52.27845,21.01073,5.22,1.0,0.684,1.73,1.513,1.042,0.98,1.091,0.277,condominium,no,yes,yes,yes,no,743728
warszawa,56.64,3.0,5.0,7.0,2023.0,52.27845,21.01073,5.22,1.0,0.684,1.73,1.513,1.042,0.98,1.091,0.277,condominium,no,yes,yes,yes,no,982704
warszawa,55.93,3.0,2.0,3.0,,52.23555,20.94683,3.89,21.0,0.162,0.15,0.385,0.079,0.288,1.042,0.165,condominium,no,no,no,no,no,840000
warszawa,47.5,2.0,8.0,10.0,1976.0,52.194157,21.0346955,4.68,4.0,0.392,0.735,0.783,0.373,0.463,2.017,0.53,cooperative,no,no,yes,no,no,705000
warszawa,40.0,2.0,9.0,9.0,1975.0,52.2333751,20.9571835,3.16,16.0,0.324,0.255,0.629,0.236,0.235,1.121,0.259,cooperative,no,no,yes,no,no,690000
warszawa,50.0,2.0,1.0,7.0,2003.0,52.29305,20.93367,8.32,22.0,0.075,0.414,0.595,0.162,0.336,1.767,0.31,condominium,yes,yes,yes,no,no,807000
warszawa,59.8,3.0,3.0,11.0,1978.0,52.253971,20.987535,2.7,63.0,0.189,0.319,0.14,0.16,0.115,0.199,0.137,condominium,no,yes,yes,no,yes,975000
warszawa,53.8,3.0,8.0,17.0,2004.0,52.2329318,21.1147773,7.58,9.0,0.344,1.137,0.463,0.497,0.217,0.916,0.368,condominium,yes,no,yes,no,no,870000
warszawa,60.0,2.0,2.0,10.0,,52.22957,20.90569,6.67,13.0,0.201,0.606,0.241,0.157,0.235,2.703,0.212,condominium,no,no,yes,no,no,899000
warszawa,90.05,4.0,,6.0,1936.0,52.2189106,20.9976972,1.48,9.0,0.182,0.463,0.496,0.137,0.479,0.95,0.667,condominium,yes,yes,yes,no,yes,1790000
warszawa,78.0,4.0,2.0,3.0,,52.1482,21.0346,9.52,12.0,0.432,0.298,0.547,0.439,0.168,0.513,0.135,condominium,no,no,no,no,no,1350000
warszawa,48.7,2.0,2.0,6.0,2000.0,52.282724,20.928708,7.62,11.0,0.261,0.988,0.129,0.243,0.17,0.95,0.488,condominium,yes,yes,yes,no,yes,960000
warszawa,56.5,2.0,2.0,3.0,1936.0,52.21081275,20.97317079,3.11,27.0,0.338,0.276,0.219,0.177,0.158,0.625,0.128,condominium,no,yes,no,no,yes,1300000
warszawa,47.0,2.0,7.0,9.0,1976.0,52.30096765,21.04633503,8.23,6.0,0.469,1.201,0.577,0.38,0.358,2.599,0.198,condominium,no,yes,yes,no,yes,790000
warszawa,44.01,3.0,1.0,3.0,2015.0,52.173729,21.11528433,9.98,1.0,2.002,4.138,0.983,0.536,0.269,4.856,0.889,condominium,yes,no,yes,no,no,1150000
warszawa,46.4,2.0,4.0,7.0,2008.0,52.1911438,20.90545282,8.06,22.0,0.224,3.115,0.092,0.337,0.098,4.724,0.095,condominium,yes,yes,yes,no,no,880000
warszawa,79.0,4.0,2.0,3.0,1984.0,52.1423,21.06609,10.82,16.0,0.364,0.368,0.675,0.103,0.083,0.655,0.082,condominium,no,yes,no,no,no,1230000
warszawa,49.21,2.0,2.0,4.0,1970.0,52.2333751,20.9571835,3.16,16.0,0.324,0.255,0.629,0.236,0.235,1.121,0.259,condominium,no,no,no,no,yes,712000
warszawa,65.0,4.0,1.0,7.0,2018.0,52.2463,21.0695,4.77,22.0,0.285,0.478,0.531,0.366,0.162,0.523,0.108,condominium,yes,no,yes,yes,no,1200000
warszawa,33.5,2.0,3.0,13.0,1980.0,52.1934064,21.06512424,5.98,7.0,0.369,1.428,0.176,0.166,0.182,3.75,0.428,condominium,no,no,yes,no,yes,620000
warszawa,42.2,2.0,2.0,10.0,1976.0,52.1812988,21.05360736,6.56,16.0,0.375,0.786,0.479,0.158,0.44,3.436,0.072,cooperative,no,yes,yes,no,yes,629000
warszawa,33.0,1.0,2.0,8.0,2017.0,52.22897,21.04791,3.04,15.0,0.37,0.879,0.629,0.383,0.213,0.269,0.638,condominium,no,no,yes,no,no,579000
warszawa,66.0,2.0,4.0,4.0,2003.0,52.19802,20.98093,4.05,22.0,0.158,0.347,0.225,0.145,0.081,1.54,0.14,condominium,no,no,,no,no,930000
warszawa,50.0,2.0,3.0,3.0,,52.26158,20.98302,3.6,25.0,0.099,0.38,0.361,0.326,0.41,0.3,0.288,condominium,no,yes,no,no,yes,819000
warszawa,57.1,2.0,2.0,4.0,2015.0,52.24323,21.08903,5.96,32.0,0.236,0.471,0.388,0.164,0.065,0.566,0.108,condominium,yes,yes,yes,no,no,907890
warszawa,41.77,2.0,15.0,17.0,,52.24186,21.09874,6.58,30.0,0.31,0.09,0.218,0.127,0.178,0.755,0.179,condominium,no,no,yes,no,no,1044000
warszawa,46.4,2.0,3.0,10.0,1975.0,52.2998061,21.0421229,8.01,7.0,0.178,1.054,0.428,0.237,0.34,2.737,0.035,condominium,yes,yes,yes,no,yes,665000
warszawa,63.6,3.0,10.0,13.0,1977.0,52.234662,20.8967421,7.28,17.0,0.337,0.713,0.207,0.051,0.064,3.217,0.201,condominium,no,yes,yes,no,yes,826000
warszawa,97.8,4.0,7.0,7.0,2023.0,52.18363,21.0084,5.36,17.0,0.158,0.309,0.298,0.35,0.262,1.015,0.36,condominium,yes,yes,yes,no,no,2631200
warszawa,53.0,3.0,4.0,4.0,1974.0,52.17673,21.05774,7.14,7.0,0.17,0.548,0.212,0.11,0.218,2.946,0.333,condominium,no,yes,no,no,yes,819900
warszawa,44.07,2.0,1.0,8.0,2020.0,52.2332,20.97009,2.29,35.0,0.314,0.183,0.261,0.312,0.137,1.84,0.104,condominium,no,yes,no,no,no,950000
warszawa,73.7,3.0,,,1996.0,52.1720404,21.0739094,8.19,18.0,0.354,1.313,0.264,0.423,0.236,2.798,0.218,condominium,yes,yes,no,no,no,1100000
warszawa,46.0,2.0,3.0,4.0,1968.0,52.2751,20.96,5.66,19.0,0.107,0.258,0.135,0.234,0.17,0.496,0.153,condominium,yes,yes,no,no,yes,820000
warszawa,40.59,2.0,3.0,5.0,1957.0,52.19525,21.01405,4.12,28.0,0.387,0.455,0.159,0.175,0.113,0.804,0.092,condominium,no,no,yes,no,yes,797000
warszawa,68.36,2.0,11.0,11.0,2002.0,52.2376288,21.0030254,0.66,50.0,0.208,0.42,0.581,0.236,0.024,0.619,0.216,condominium,yes,no,yes,no,no,1880000
warszawa,91.0,4.0,5.0,8.0,2008.0,52.2325974,21.0633777,4.07,34.0,0.185,0.243,0.316,0.265,0.115,0.498,0.195,condominium,yes,yes,yes,no,no,2730000
warszawa,140.46,5.0,4.0,5.0,1994.0,52.14305775,21.06652884,10.75,16.0,0.447,0.441,0.713,0.053,0.147,0.693,0.007,condominium,yes,yes,no,no,yes,1720000
warszawa,65.46,4.0,5.0,6.0,1954.0,52.2429857,20.9867994,1.7,49.0,0.128,0.334,0.348,0.212,0.073,0.534,0.055,condominium,no,no,yes,no,yes,1099000
warszawa,43.0,2.0,4.0,10.0,1975.0,52.17973645,21.00969891,5.79,18.0,0.322,0.156,0.235,0.288,0.2,1.454,0.185,cooperative,no,no,yes,no,yes,730000
warszawa,55.0,3.0,,2.0,2021.0,52.32661,21.05347,11.08,9.0,0.437,3.75,0.238,0.423,0.237,4.832,0.246,condominium,no,no,no,no,no,839000
warszawa,49.0,2.0,17.0,20.0,2009.0,52.2333795,20.9878161,1.09,68.0,0.131,0.242,0.315,0.202,0.028,1.047,0.105,condominium,no,no,no,no,no,1258425
warszawa,42.5,2.0,,4.0,1978.0,52.1521257,21.0306791,9.04,24.0,0.1,0.325,0.098,0.142,0.124,1.009,0.129,cooperative,no,no,no,no,yes,810000
warszawa,79.0,4.0,1.0,9.0,1980.0,52.23276905,20.91002746,6.37,16.0,0.197,0.391,0.59,0.091,0.365,2.493,0.474,cooperative,no,yes,yes,no,yes,1049000
warszawa,47.4,2.0,2.0,3.0,2017.0,52.1956146,20.8787177,9.41,14.0,0.67,2.933,0.508,0.063,0.16,,0.271,condominium,no,yes,yes,no,yes,795000
warszawa,46.89,3.0,7.0,9.0,1965.0,52.23214,21.0267,1.58,43.0,0.312,0.281,0.295,0.438,0.22,0.222,0.492,condominium,no,yes,yes,no,yes,1199000
warszawa,44.57,2.0,,3.0,2016.0,52.2823819,21.0653678,7.03,4.0,0.498,0.839,0.511,0.536,0.314,0.643,0.755,condominium,yes,no,yes,yes,no,729000
warszawa,53.5,2.0,1.0,1.0,,52.2823819,21.0653678,7.03,4.0,0.498,0.839,0.511,0.536,0.314,0.643,0.755,cooperative,no,no,yes,no,no,743000
warszawa,55.29,3.0,4.0,4.0,,52.2693286,20.9818745,4.44,41.0,0.12,0.128,0.078,0.046,0.125,0.75,0.181,condominium,no,no,,no,no,999000
warszawa,37.0,2.0,7.0,10.0,1967.0,52.2933234,20.928664,8.54,10.0,0.384,0.756,0.882,0.356,0.402,1.927,0.246,condominium,no,no,yes,no,no,535000
warszawa,27.0,1.0,12.0,17.0,1965.0,52.2296756,21.0122287,0.63,113.0,0.243,0.131,0.26,0.274,0.059,0.229,0.142,cooperative,no,no,yes,yes,no,790000
warszawa,81.3,3.0,6.0,6.0,,52.1736,21.0483,7.15,7.0,0.402,0.462,0.865,0.437,0.38,2.6,0.213,condominium,no,no,yes,no,no,1298000
warszawa,73.0,3.0,2.0,3.0,1928.0,52.23807515,20.96784554,2.53,38.0,0.075,0.132,0.161,0.182,0.144,1.552,0.157,condominium,no,yes,no,no,no,1590000
warszawa,41.0,2.0,2.0,4.0,,52.2014522,21.0059862,3.37,25.0,0.426,0.295,0.452,0.178,0.113,0.623,0.243,cooperative,no,yes,no,no,no,779000
warszawa,46.7,2.0,1.0,4.0,2013.0,52.1531377,21.067249,9.76,6.0,0.33,0.868,0.891,0.241,0.573,1.02,0.477,condominium,yes,yes,yes,no,no,950000
warszawa,48.84,2.0,2.0,2.0,1949.0,52.2502507,20.9953916,2.14,52.0,0.261,0.27,0.146,0.063,0.196,0.273,0.17,condominium,no,yes,no,no,no,859000
warszawa,41.0,2.0,,2.0,,52.2459,21.0194,1.91,29.0,0.118,0.993,0.471,0.067,0.217,0.118,0.143,condominium,no,no,no,no,no,990000
warszawa,58.25,3.0,7.0,7.0,2021.0,52.202821,20.88064613,8.97,12.0,0.774,2.18,1.098,0.125,0.143,,0.411,condominium,yes,yes,yes,no,no,990000
warszawa,70.0,3.0,2.0,4.0,2005.0,52.21189645,20.91809263,6.22,7.0,0.414,1.43,0.783,0.3,0.343,2.414,0.452,condominium,yes,yes,no,no,yes,1355000
warszawa,65.0,3.0,2.0,3.0,2020.0,52.23706,21.1295,8.6,5.0,0.303,1.42,1.019,0.186,0.55,1.409,0.41,condominium,yes,yes,yes,no,no,1150000
warszawa,67.0,3.0,1.0,3.0,2007.0,52.31784875,20.94519985,10.37,14.0,0.502,0.299,0.323,0.146,0.286,0.69,0.413,condominium,yes,yes,yes,no,no,939000
warszawa,68.8,3.0,4.0,8.0,2005.0,52.24034,20.90002,7.12,20.0,0.488,0.086,0.503,0.316,0.089,2.811,0.089,condominium,no,yes,yes,yes,no,1270000
warszawa,50.3,2.0,2.0,3.0,1978.0,52.23499,20.90729,6.57,17.0,0.236,0.444,0.567,0.311,0.274,2.552,0.328,condominium,no,yes,no,yes,yes,795000
warszawa,107.0,4.0,3.0,4.0,2007.0,52.1627086,21.07353087,9.03,32.0,0.546,1.43,0.285,0.321,0.143,1.96,0.161,condominium,yes,yes,yes,no,no,2240000
warszawa,61.0,2.0,5.0,5.0,2002.0,52.24196,21.08634,5.75,42.0,0.263,0.63,0.185,0.067,0.086,0.363,0.14,condominium,no,no,yes,no,no,886000
warszawa,41.01,2.0,2.0,3.0,2016.0,52.1668285,21.06854878,8.47,16.0,0.375,1.118,0.516,0.277,0.102,2.114,0.23,condominium,yes,yes,yes,no,no,890000
warszawa,47.0,2.0,1.0,4.0,1970.0,52.2740456,20.94310746,6.25,32.0,0.283,0.437,0.372,0.145,0.357,0.438,0.146,cooperative,no,yes,no,no,yes,937000
warszawa,46.16,2.0,1.0,2.0,1936.0,52.2398471,21.1043204,6.92,37.0,0.269,0.39,0.381,0.16,0.148,0.368,0.194,cooperative,yes,no,no,no,no,845000
warszawa,75.0,3.0,,4.0,1960.0,52.266535,20.9780796,4.24,37.0,0.107,0.193,0.393,0.162,0.26,0.468,0.229,cooperative,no,no,no,no,yes,1300000
warszawa,28.0,1.0,2.0,10.0,1980.0,52.20602,21.02119,3.1,39.0,0.217,0.525,0.169,0.056,0.075,0.445,0.072,condominium,no,yes,yes,no,yes,575000
warszawa,33.0,1.0,1.0,8.0,2017.0,52.1845076,20.8976163,8.93,8.0,0.751,2.842,0.956,0.415,0.231,,0.407,condominium,no,yes,yes,no,no,595000
warszawa,98.0,4.0,6.0,6.0,1986.0,52.2495497,21.0380151,3.07,36.0,0.141,0.793,0.369,0.224,0.088,0.441,0.157,cooperative,no,yes,yes,no,yes,1620000
warszawa,75.0,3.0,,3.0,1962.0,52.2653,20.97421,4.24,22.0,0.156,0.128,0.376,0.243,0.369,0.322,0.096,condominium,no,no,no,no,no,1330000
warszawa,65.0,3.0,2.0,6.0,2016.0,52.1378544,21.0291229,10.58,3.0,0.754,0.703,0.706,0.119,0.501,1.139,0.425,condominium,yes,yes,no,no,no,1050000
warszawa,29.0,1.0,2.0,14.0,2005.0,52.1811992,21.02819236,5.86,15.0,0.318,0.177,0.54,0.573,0.102,2.09,0.134,condominium,yes,yes,yes,no,no,710000
warszawa,26.5,1.0,1.0,4.0,1962.0,52.18088025,20.97682122,5.94,6.0,0.281,0.964,0.207,0.908,0.109,2.204,0.113,cooperative,no,yes,no,no,no,595000
warszawa,42.0,2.0,10.0,10.0,1978.0,52.27039805,20.94549333,5.84,18.0,0.44,0.803,0.316,0.054,0.333,0.622,0.255,condominium,no,no,yes,no,no,714000
warszawa,127.22,5.0,1.0,2.0,2022.0,52.15503755,21.18179025,14.84,0.0,1.312,2.294,2.101,1.078,1.166,2.579,1.262,condominium,yes,yes,no,no,no,2125000
warszawa,50.7,3.0,1.0,10.0,1980.0,52.2404211,21.0852541,5.65,40.0,0.16,0.528,0.066,0.248,0.172,0.331,0.077,cooperative,no,yes,yes,no,yes,860000
warszawa,44.11,2.0,1.0,7.0,2019.0,52.1756599,20.99011791,6.3,15.0,0.76,0.111,0.759,0.18,0.162,2.05,0.162,condominium,yes,yes,yes,no,no,1054000
warszawa,42.0,3.0,4.0,4.0,1980.0,52.1955112,20.89759818,8.27,18.0,0.117,2.6,0.408,0.207,0.321,4.685,0.098,condominium,no,yes,no,no,yes,695000
warszawa,53.0,2.0,9.0,15.0,1994.0,52.2331245,20.966827,2.51,34.0,0.341,0.327,0.083,0.312,0.016,1.638,,condominium,yes,yes,yes,no,yes,950000
warszawa,60.0,2.0,8.0,8.0,2008.0,52.171242,20.9985305,6.73,23.0,0.167,0.222,0.182,0.19,0.047,2.355,0.353,condominium,yes,yes,yes,no,yes,1250000
warszawa,57.3,4.0,1.0,12.0,,52.177,21.0182,6.17,10.0,0.127,0.186,0.623,0.473,0.237,1.972,0.393,condominium,no,yes,yes,no,yes,999000
warszawa,52.0,2.0,6.0,6.0,1955.0,52.228,20.99647,0.64,62.0,0.344,0.268,0.258,0.276,0.162,0.859,0.145,condominium,no,no,yes,yes,yes,1195000
warszawa,46.5,2.0,4.0,7.0,2016.0,52.2431613,20.9001038,7.16,13.0,0.797,0.259,0.816,0.059,0.09,2.753,0.077,condominium,no,yes,yes,yes,no,770000
warszawa,55.0,3.0,1.0,4.0,1978.0,52.168556,21.0262909,7.19,7.0,0.479,1.052,0.485,0.286,0.582,2.719,0.5,condominium,no,yes,no,no,yes,924000
warszawa,33.0,1.0,2.0,4.0,2009.0,52.2256913,20.9481579,3.83,32.0,0.469,0.18,0.115,0.047,0.027,0.184,0.074,condominium,yes,yes,yes,no,no,799000
warszawa,65.44,3.0,5.0,7.0,2022.0,52.20385,20.87819,9.09,12.0,0.717,2.192,1.114,0.233,0.02,,0.305,condominium,no,yes,yes,no,no,1177855
warszawa,81.12,4.0,3.0,3.0,,52.173207468,21.1060207957256,9.54,3.0,1.402,3.504,0.92,0.102,0.244,4.419,0.853,condominium,no,yes,no,yes,no,1200000
warszawa,49.0,2.0,,2.0,2018.0,52.17079,21.11414,10.13,2.0,1.834,4.059,0.65,0.548,0.413,4.548,0.556,condominium,no,no,yes,yes,no,1075000
warszawa,50.0,2.0,3.0,3.0,1963.0,52.2580053,20.9814175,3.29,22.0,0.368,0.331,0.201,0.372,0.12,0.535,0.368,condominium,no,yes,no,yes,yes,819000
warszawa,70.0,3.0,,3.0,2007.0,52.3271048,20.9567324,11.08,2.0,0.676,0.689,0.68,0.219,0.515,1.499,0.664,condominium,yes,yes,yes,no,no,1099000
warszawa,63.1,3.0,7.0,15.0,2007.0,52.2775,20.9912,5.16,2.0,0.487,0.927,0.868,0.606,0.371,0.799,0.769,condominium,yes,yes,yes,no,yes,1105000
warszawa,42.5,2.0,,7.0,2006.0,52.14328145,21.03592605,10.08,13.0,0.31,0.337,0.097,0.197,0.134,0.388,0.099,cooperative,yes,yes,yes,no,no,765500
warszawa,47.6,3.0,2.0,3.0,1961.0,52.22911,20.953,3.46,13.0,0.071,0.146,0.585,0.325,0.208,0.598,0.398,condominium,no,yes,no,no,yes,779000
warszawa,32.11,1.0,1.0,6.0,1955.0,52.24043,20.98976,1.35,65.0,0.081,0.514,0.043,0.136,0.031,0.356,0.171,condominium,no,no,yes,no,yes,759000
warszawa,26.0,1.0,2.0,4.0,1964.0,52.26358,20.97574,4.02,28.0,0.089,0.169,0.183,0.116,0.307,0.112,0.282,condominium,no,no,no,yes,yes,595000
warszawa,64.0,3.0,4.0,8.0,1994.0,52.2854471,21.0377207,6.41,9.0,0.069,0.348,0.331,0.243,0.577,1.915,0.344,cooperative,yes,no,yes,no,yes,960000
warszawa,33.82,1.0,5.0,10.0,2017.0,52.23291865,20.96879935,2.37,33.0,0.35,0.27,0.192,0.344,0.106,1.747,0.086,condominium,yes,yes,yes,no,yes,799000
warszawa,70.65,3.0,,5.0,2016.0,52.2555,20.9631,3.82,17.0,0.393,0.322,0.215,0.193,0.225,1.168,0.33,condominium,yes,yes,yes,yes,no,1633200
warszawa,136.0,4.0,3.0,4.0,2000.0,52.14399,21.0577,10.43,34.0,0.229,0.249,0.239,0.202,0.068,0.782,0.068,condominium,no,yes,no,yes,no,1850000
warszawa,60.0,2.0,6.0,6.0,2018.0,52.25284,21.04067,3.45,52.0,0.145,0.388,0.419,0.202,0.041,0.161,0.137,condominium,no,yes,yes,yes,no,1199000
warszawa,61.3,3.0,3.0,3.0,2015.0,52.16017,21.07247,9.24,25.0,0.366,1.241,0.149,0.315,0.061,1.717,0.109,condominium,no,yes,yes,yes,no,1299000
warszawa,76.0,3.0,1.0,9.0,2007.0,52.2775,20.94722222,6.37,28.0,0.088,0.33,0.412,0.252,0.125,0.524,0.13,condominium,yes,no,yes,yes,yes,1440000
warszawa,37.9,2.0,,16.0,1968.0,52.21114,21.01263,2.37,8.0,0.184,0.574,0.49,0.253,0.317,0.405,0.308,condominium,no,no,yes,no,yes,720000
warszawa,63.5,3.0,,3.0,2000.0,52.19832,20.90466,7.69,7.0,0.347,2.318,0.598,0.369,0.423,4.129,0.548,condominium,no,yes,no,no,yes,869000
warszawa,44.64,2.0,8.0,8.0,2019.0,52.19836985,20.96464969,4.56,13.0,0.204,0.835,0.692,0.145,0.034,1.834,0.195,condominium,no,yes,yes,no,yes,1110000
warszawa,55.93,3.0,2.0,3.0,1963.0,52.2349596,20.9437401,4.09,22.0,0.039,0.359,0.431,0.134,0.278,0.981,0.367,condominium,no,no,no,no,no,840000
warszawa,26.5,1.0,1.0,4.0,1962.0,52.18059,20.9478,6.84,8.0,0.67,2.86,0.447,0.28,0.16,4.001,0.047,cooperative,no,no,,no,no,539000
warszawa,65.0,2.0,,6.0,,52.2024,20.9943,3.32,14.0,0.568,0.23,0.588,0.543,0.079,0.519,0.172,condominium,no,no,yes,no,no,1569000
warszawa,46.6,2.0,6.0,12.0,,52.3165,20.9623,9.84,20.0,0.245,0.798,0.321,0.277,0.136,0.703,0.216,condominium,no,no,yes,no,no,628000
warszawa,37.96,2.0,1.0,5.0,1955.0,52.217796,20.981564,2.15,34.0,0.229,0.247,0.068,0.095,0.128,0.698,0.202,condominium,no,no,yes,no,yes,759000
warszawa,47.43,2.0,2.0,3.0,2016.0,52.2733366748369,20.9206591988435,7.3,11.0,0.562,1.146,0.295,0.047,0.245,1.358,0.286,condominium,yes,yes,yes,yes,yes,950000
warszawa,49.0,2.0,,2.0,2018.0,52.1561298,21.1116284,11.18,0.0,1.358,3.744,1.033,1.597,1.01,3.27,1.118,condominium,yes,no,no,yes,yes,1075000
warszawa,44.0,3.0,7.0,10.0,1969.0,52.2221748434909,20.9891289964446,1.45,34.0,0.095,0.473,0.248,0.355,0.182,1.199,0.156,condominium,no,yes,yes,no,yes,750000
warszawa,27.6,1.0,,3.0,1974.0,52.1974744,20.9753912,4.26,14.0,0.341,0.268,0.185,0.126,0.16,1.707,0.177,condominium,no,no,no,no,yes,499000
warszawa,67.5,3.0,2.0,3.0,1990.0,52.2253687,21.0899883,5.93,21.0,0.182,0.353,0.256,0.162,0.257,1.532,0.157,condominium,no,yes,no,no,yes,997000
warszawa,69.5,3.0,,3.0,,52.21995555,21.24078464,16.21,15.0,0.279,0.407,0.477,0.282,0.185,1.754,0.429,condominium,yes,yes,no,no,yes,820000
warszawa,57.7,3.0,3.0,4.0,1970.0,52.23313,20.95409,3.37,13.0,0.46,0.354,0.841,0.139,0.431,0.962,0.439,condominium,no,yes,no,no,yes,905000
warszawa,48.5,2.0,2.0,3.0,1964.0,52.24802,20.95563,3.73,18.0,0.073,0.169,0.173,0.212,0.452,1.071,0.137,condominium,no,yes,no,no,yes,739000
warszawa,101.0,3.0,1.0,4.0,2001.0,52.2393191,21.0824381,5.44,46.0,0.151,0.441,0.212,0.087,0.057,0.287,0.158,condominium,no,yes,no,no,no,1300000
warszawa,42.0,2.0,10.0,10.0,1978.0,52.2708,20.9457,5.87,18.0,0.393,0.782,0.294,0.07,0.304,0.59,0.267,condominium,no,yes,yes,no,yes,700000
warszawa,61.3,3.0,6.0,7.0,1965.0,52.2284827,21.0156885,0.9,121.0,0.295,0.315,0.197,0.117,0.015,0.337,0.157,condominium,no,no,yes,no,no,1500000
warszawa,38.5,2.0,1.0,5.0,2000.0,52.231729472429,21.0843537457801,5.5,22.0,0.341,0.441,0.448,0.141,0.14,0.727,0.142,cooperative,yes,yes,yes,yes,yes,647000
warszawa,86.0,5.0,5.0,5.0,1950.0,52.2070003,21.0483483,4.11,14.0,0.324,0.604,0.314,0.249,0.239,2.243,0.064,condominium,no,no,yes,no,no,1500000
warszawa,50.5,2.0,1.0,3.0,2012.0,52.2741,21.07937,6.99,8.0,1.015,2.066,1.238,0.153,0.084,0.916,0.261,condominium,yes,no,yes,yes,no,829000
warszawa,47.05,3.0,,3.0,2017.0,52.34408,21.04072,12.75,0.0,1.228,,1.389,0.504,0.712,,0.694,condominium,no,yes,yes,yes,no,689000
warszawa,78.5,4.0,1.0,6.0,2018.0,52.2428011512224,20.9036968397137,6.91,16.0,0.768,0.375,0.834,0.064,0.306,2.516,0.273,condominium,yes,yes,yes,yes,no,1495000
warszawa,31.93,2.0,5.0,6.0,2016.0,52.3396,20.9498,12.54,6.0,0.358,1.557,0.514,0.009,0.571,2.874,0.792,condominium,no,yes,yes,yes,no,530000
warszawa,48.0,2.0,5.0,6.0,2008.0,52.22707,21.01232,0.79,114.0,0.311,0.138,0.121,0.379,0.07,0.075,0.155,condominium,no,yes,yes,yes,no,1450000
warszawa,45.59,2.0,6.0,6.0,2010.0,52.18741,20.89542,8.86,10.0,0.43,3.198,0.625,0.504,0.125,,0.286,condominium,no,yes,yes,yes,no,729000
warszawa,56.8,3.0,3.0,15.0,1972.0,52.27688,20.92912,7.13,12.0,0.199,0.566,0.473,0.169,0.376,0.71,0.175,condominium,no,no,yes,no,yes,689000
warszawa,113.4,5.0,1.0,8.0,2019.0,52.23496,21.11351,7.5,12.0,0.127,1.055,0.223,0.287,0.146,0.675,0.265,condominium,yes,no,yes,no,no,2041000
warszawa,81.0,4.0,2.0,2.0,1930.0,52.244344,21.07933,5.35,52.0,0.221,1.038,0.169,0.318,0.119,0.04,0.166,condominium,no,yes,no,no,yes,1538000
warszawa,36.0,2.0,4.0,5.0,1934.0,52.21231,21.0212,2.47,26.0,0.15,0.58,0.209,0.26,0.011,0.623,0.061,condominium,no,yes,no,no,yes,1050000
